LAMMPS data file via write_data, version 2 Aug 2023, timestep = 291, units = lj

1800 atoms
900 bonds
0 angles
0 dihedrals
0 impropers
2 atom types
1 bond types
0 angle types
0 dihedral types
0 improper types
-5.500000 5.500000 xlo xhi
-5.500000 5.500000 ylo yhi
-5.500000 5.500000 zlo zhi

Masses

   1   17.600  # hi DC
   2    0.400  # hi DP

Bond Coeffs

   1   500.000000     0.000000  # hi DC-DP

Atoms

    267       0    1   2.1261  1.393008e-01  1.199645e+00 -4.235426e+00  0 0 0 # DC
    378       0    1   2.1261 -2.137806e-01  1.074702e-01 -4.368850e+00  0 0 0 # DC
    388       0    1   2.1261  5.514981e-01  1.031916e+00 -3.230199e+00  0 0 0 # DC
    495       0    1   2.1261  4.963423e-01  5.704159e-01 -5.106306e+00  0 0 0 # DC
     23       0    1   2.1261  2.449170e+00  1.030832e+00 -4.651622e+00  0 0 0 # DC
    550       0    1   2.1261  1.922257e+00  6.628346e-01 -3.808783e+00  0 0 0 # DC
    106       0    1   2.1261  2.973320e+00  3.338283e-01 -4.031626e+00  0 0 0 # DC
    166       0    1   2.1261  3.715741e+00  9.044444e-01 -3.542558e+00  0 0 0 # DC
    697       0    1   2.1261  3.579735e+00  1.052225e+00 -4.672739e+00  0 0 0 # DC
    664       0    1   2.1261 -5.431895e+00  9.375563e-01 -4.606488e+00  1 0 0 # DC
    732       0    1   2.1261  4.619561e+00  7.476910e-01 -5.096613e+00  0 0 0 # DC
    748       0    1   2.1261 -5.398903e+00  1.509321e+00 -3.700612e+00  1 0 0 # DC
     71       0    1   2.1261 -4.881878e+00  2.808086e+00 -5.290315e+00  0 0 0 # DC
    258       0    1   2.1261 -2.926901e+00  1.518092e+00 -3.852545e+00  0 0 0 # DC
    481       0    1   2.1261 -4.942156e+00  1.915865e+00 -4.638857e+00  0 0 0 # DC
    882       0    1   2.1261 -4.311833e+00  2.739234e+00 -4.189312e+00  0 0 0 # DC
    607       0    1   2.1261  7.814621e-01  1.996774e+00 -3.692173e+00  0 0 0 # DC
    142       0    1   2.1261  2.846154e+00  1.497605e+00 -3.766475e+00  0 0 0 # DC
    143       0    1   2.1261  1.900700e+00  1.868025e+00 -4.147084e+00  0 0 0 # DC
    660       0    1   2.1261  2.969887e+00  1.993592e+00 -4.735898e+00  0 0 0 # DC
    237       0    1   2.1261  4.173893e+00  1.769346e+00 -5.235525e+00  0 0 0 # DC
    240       0    1   2.1261  2.974360e+00  1.091347e+00 -2.796114e+00  0 0 0 # DC
      2       0    1   2.1261 -5.499087e+00  3.815283e+00 -5.439542e+00  1 0 0 # DC
    285       0    1   2.1261 -4.916477e+00  3.611809e+00 -4.527142e+00  1 0 0 # DC
    382       0    1   2.1261  4.961722e+00  1.908387e+00 -4.485386e+00  0 0 0 # DC
    489       0    1   2.1261  5.176324e+00  2.941490e+00 -4.786595e+00  0 0 0 # DC
    633       0    1   2.1261 -5.341570e+00  2.590897e+00 -3.851795e+00  1 0 0 # DC
    323       0    1   2.1261 -4.600964e+00  5.438337e+00 -5.202573e+00  0 0 0 # DC
    339       0    1   2.1261 -3.982073e+00 -5.081262e+00 -4.477970e+00  0 1 0 # DC
      9       0    1   2.1261 -4.192431e+00  4.814434e+00 -4.338549e+00  0 0 0 # DC
    271       0    1   2.1261 -3.739483e+00 -4.121479e+00 -5.136771e+00  0 1 0 # DC
    462       0    1   2.1261 -3.100957e+00  5.286480e+00 -4.260326e+00  0 0 0 # DC
    334       0    1   2.1261 -1.384643e+00 -5.350084e+00 -3.943424e+00  0 1 0 # DC
    396       0    1   2.1261 -2.270929e+00 -4.769006e+00 -4.202240e+00  0 1 0 # DC
     47       0    1   2.1261  4.884128e-01  4.663719e+00  4.398230e+00  0 0 -1 # DC
    583       0    1   2.1261  2.415394e-01 -5.294898e+00  4.021571e+00  0 1 -1 # DC
    846       0    1   2.1261  3.104822e+00 -5.349562e+00 -4.341781e+00  0 1 0 # DC
    154       0    1   2.1261  5.487897e+00  4.851399e+00 -5.002809e+00  0 0 0 # DC
    266       0    1   2.1261 -4.395125e+00 -4.690223e+00 -2.190238e+00  0 0 0 # DC
     35       0    1   2.1261 -2.910434e+00 -4.451342e+00 -1.230413e+00  0 0 0 # DC
    115       0    1   2.1261 -3.932317e+00 -4.607698e+00 -3.217252e+00  0 0 0 # DC
    423       0    1   2.1261 -2.070516e+00 -3.486843e+00 -2.807471e+00  0 0 0 # DC
    527       0    1   2.1261 -3.291659e+00 -4.587360e+00 -2.211946e+00  0 0 0 # DC
